datetime_local,FEM
2016-01-25 20:00:00,0.013615384615384614
2016-01-25 21:00:00,0.012538461538461542
2016-01-25 22:00:00,0.012583333333333335
2016-01-25 23:00:00,0.013272727272727275
2016-01-26 00:00:00,0.013538461538461543
2016-01-26 01:00:00,0.015230769230769233
2016-01-26 02:00:00,0.016384615384615386
2016-01-26 03:00:00,0.007
2016-01-26 04:00:00,0.014
2016-01-26 05:00:00,0.010846153846153847
2016-01-26 06:00:00,0.00853846153846154
2016-01-26 07:00:00,0.007923076923076923
2016-01-26 08:00:00,0.012615384615384619
2016-01-26 09:00:00,0.018846153846153846
2016-01-26 10:00:00,0.02516666666666667
2016-01-26 11:00:00,0.03083333333333334
2016-01-26 12:00:00,0.03425
2016-01-26 13:00:00,0.036
2016-01-26 14:00:00,0.03684615384615385
2016-01-26 15:00:00,0.03646153846153846
2016-01-26 16:00:00,0.03284615384615385
2016-01-26 17:00:00,0.025384615384615387
2016-01-26 18:00:00,0.018
2016-01-26 19:00:00,0.011923076923076925
2016-01-26 20:00:00,0.011615384615384618
2016-01-26 21:00:00,0.01076923076923077
2016-01-26 22:00:00,0.011166666666666667
2016-01-26 23:00:00,0.010818181818181817
2016-01-27 00:00:00,0.011076923076923078
2016-01-27 01:00:00,0.013230769230769232
2016-01-27 02:00:00,0.013153846153846153
2016-01-27 03:00:00,0.012
2016-01-27 04:00:00,0.003
2016-01-27 05:00:00,0.010153846153846154
2016-01-27 06:00:00,0.007846153846153848
2016-01-27 07:00:00,0.007461538461538463
2016-01-27 08:00:00,0.009692307692307693
2016-01-27 09:00:00,0.013153846153846157
2016-01-27 10:00:00,0.01653846153846154
2016-01-27 11:00:00,0.02069230769230769
2016-01-27 12:00:00,0.025
2016-01-27 13:00:00,0.02908333333333334
2016-01-27 14:00:00,0.03145454545454545
2016-01-27 15:00:00,0.027769230769230775
2016-01-27 16:00:00,0.022
2016-01-27 17:00:00,0.01684615384615385
2016-01-27 18:00:00,0.011230769230769232
2016-01-27 19:00:00,0.011384615384615385
2016-01-27 20:00:00,0.011461538461538464
2016-01-27 21:00:00,0.005769230769230769
2016-01-27 22:00:00,0.007416666666666669
2016-01-27 23:00:00,0.0072727272727272745
2016-01-28 00:00:00,0.0077692307692307705
2016-01-28 01:00:00,0.007461538461538462
2016-01-28 02:00:00,0.008692307692307694
2016-01-28 03:00:00,0.0064
2016-01-28 04:00:00,0.001
2016-01-28 05:00:00,0.007000000000000002
2016-01-28 06:00:00,0.005846153846153847
2016-01-28 07:00:00,0.006769230769230771
